INFO 2026-05-22 00:34:02,608 django.utils.autoreload Watching for file changes with StatReloader
INFO 2026-05-25 12:29:00,930 django.server "GET /static/css/home.css HTTP/1.1" 200 16659
INFO 2026-05-25 12:29:00,932 django.server "GET /static/imgs/iwm.png HTTP/1.1" 200 11469
INFO 2026-05-25 12:29:00,932 django.server "GET /static/js/main.js HTTP/1.1" 200 15132
INFO 2026-05-25 12:29:00,934 django.server "GET /static/css/item_cart.css HTTP/1.1" 200 9827
INFO 2026-05-25 12:29:00,934 django.server "GET /static/css/fa/css/all.min.css HTTP/1.1" 200 73621
INFO 2026-05-25 12:29:00,940 django.server "GET /static/js/item_cart.js HTTP/1.1" 200 13961
INFO 2026-05-25 12:29:00,941 django.server "GET /static/js/home.js HTTP/1.1" 200 4253
INFO 2026-05-25 12:29:01,041 django.server "GET /home/ HTTP/1.1" 200 14956
INFO 2026-05-25 12:29:01,084 django.server "GET /static/css/base.css HTTP/1.1" 200 22509
INFO 2026-05-25 12:29:01,088 django.server "GET /static/css/item_cart.css HTTP/1.1" 200 9827
INFO 2026-05-25 12:29:01,090 django.server "GET /static/imgs/iwm.png HTTP/1.1" 200 11469
INFO 2026-05-25 12:29:01,091 django.server "GET /static/js/main.js HTTP/1.1" 200 15132
INFO 2026-05-25 12:29:01,091 django.server "GET /static/css/home.css HTTP/1.1" 200 16659
INFO 2026-05-25 12:29:01,097 django.server "GET /static/css/fa/css/all.min.css HTTP/1.1" 200 73621
INFO 2026-05-25 12:29:01,099 django.server "GET /static/js/item_cart.js HTTP/1.1" 200 13961
INFO 2026-05-25 12:29:01,104 django.server "GET /static/js/home.js HTTP/1.1" 200 4253
INFO 2026-05-25 12:29:01,168 django.server "GET /home/ HTTP/1.1" 200 14956
INFO 2026-05-25 12:29:01,216 django.server "GET /static/css/base.css HTTP/1.1" 200 22509
INFO 2026-05-25 12:29:01,228 django.server "GET /static/imgs/iwm.png HTTP/1.1" 200 11469
INFO 2026-05-25 12:29:01,229 django.server "GET /static/css/item_cart.css HTTP/1.1" 200 9827
INFO 2026-05-25 12:29:01,230 django.server "GET /static/js/main.js HTTP/1.1" 200 15132
INFO 2026-05-25 12:29:01,232 django.server "GET /static/css/home.css HTTP/1.1" 200 16659
INFO 2026-05-25 12:29:01,233 django.server "GET /static/js/item_cart.js HTTP/1.1" 200 13961
INFO 2026-05-25 12:29:01,238 django.server "GET /static/css/fa/css/all.min.css HTTP/1.1" 200 73621
INFO 2026-05-25 12:29:01,240 django.server "GET /static/js/home.js HTTP/1.1" 200 4253
INFO 2026-05-25 12:29:01,366 django.server "GET /static/css/fa/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 25472
INFO 2026-05-25 12:29:01,369 django.server "GET /static/css/fa/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 118684
INFO 2026-05-25 12:29:01,371 django.server "GET /static/css/fa/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 158220
INFO 2026-05-25 12:29:01,447 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:29:05,407 django.server "GET /static/imgs/logo.jpg HTTP/1.1" 200 8326
INFO 2026-05-25 12:29:16,754 django.server "GET /shop/ HTTP/1.1" 200 15778
INFO 2026-05-25 12:29:16,792 django.server "GET /static/css/base.css HTTP/1.1" 304 0
INFO 2026-05-25 12:29:16,796 django.server "GET /static/js/main.js HTTP/1.1" 304 0
INFO 2026-05-25 12:29:16,813 django.server "GET /api/order-count/ HTTP/1.1" 200 12
